job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00211,Research Scientist,127478,GBP,MI,CT,United Kingdom,L,United Kingdom,50,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,2025-04-29,2495,7.8,DataVision Ltd
AI00212,AI Research Scientist,100524,USD,SE,FL,Finland,M,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,2024-05-25,1274,5.6,TechCorp Inc
AI00214,ML Ops Engineer,62262,USD,MI,FT,Austria,L,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,2025-04-07,1358,9.4,AI Innovations
AI00215,AI Specialist,68595,USD,MI,FT,China,S,China,50,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,2024-02-29,1954,7.5,Machine Intelligence Group
AI00219,Principal Data Scientist,53960,USD,MI,PT,Finland,M,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,2024-08-16,1401,9.7,Digital Transformation LLC
AI00223,AI Architect,115263,GBP,MI,FL,United Kingdom,L,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,2025-02-22,1423,6.9,Machine Intelligence Group
AI00225,Data Scientist,82051,EUR,MI,PT,Germany,M,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,2025-05-24,1220,6.1,Predictive Systems
AI00226,ML Ops Engineer,122331,USD,SE,FL,Canada,L,Canada,0,"SQL, NLP, Python",PhD,5,Retail,2025-02-08,2025-03-07,503,5.7,Cognitive Computing
AI00227,AI Product Manager,159643,USD,SE,PT,United States,S,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,2024-03-03,951,5.3,Digital Transformation LLC
AI00229,Data Analyst,52027,USD,MI,PT,South Korea,M,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,2024-04-18,2024-05-18,2036,5.7,Smart Analytics
AI00231,Research Scientist,87011,EUR,MI,FL,France,L,India,50,"Tableau, Linux, PyTorch, Java, AWS",PhD,4,Gaming,2025-03-30,2025-05-13,2261,8.5,Future Systems
AI00232,AI Research Scientist,36734,USD,EN,FL,China,S,China,100,"Azure, Python, Mathematics",Master,1,Media,2024-10-11,2024-11-14,1214,9.2,AI Innovations
AI00234,AI Research Scientist,173839,USD,SE,FL,United States,M,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-02-04,2025-03-26,2409,5.1,Neural Networks Co
AI00235,ML Ops Engineer,59357,USD,EN,FT,South Korea,L,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,2024-04-13,2247,8.5,DeepTech Ventures
AI00237,Autonomous Systems Engineer,96506,USD,SE,FT,Ireland,S,Ireland,100,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,2024-07-03,2024-07-27,2137,8.6,Cloud AI Solutions
AI00238,Data Analyst,59198,USD,EN,FT,Canada,S,Switzerland,50,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,2025-04-27,2025-06-09,2008,5.6,Algorithmic Solutions
AI00239,Machine Learning Engineer,223757,EUR,EX,FL,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,2025-03-29,2025-05-28,1269,7.3,Smart Analytics
AI00240,Deep Learning Engineer,74322,EUR,EN,FT,France,L,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,2025-01-08,2090,7.9,Advanced Robotics
AI00244,AI Specialist,105699,USD,SE,FL,Singapore,S,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-02-11,2025-03-23,593,6.6,AI Innovations
AI00245,Research Scientist,38497,USD,EN,FL,Japan,S,Japan,100,"Python, Mathematics, PyTorch, Spark",Bachelor,0,Consulting,2025-03-06,2025-05-09,2043,7.7,DataVision Ltd
AI00247,AI Specialist,87871,USD,SE,CT,Austria,L,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,2025-04-16,906,9.1,AI Innovations
AI00249,Data Analyst,132056,EUR,SE,CT,Netherlands,S,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,2024-10-05,2024-10-23,1085,6.5,Digital Transformation LLC
AI00251,Data Engineer,85037,USD,MI,CT,Sweden,M,Sweden,50,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,2024-10-17,2024-12-05,931,8,DeepTech Ventures
AI00252,AI Product Manager,42661,USD,EN,PT,Ireland,M,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,2025-01-13,783,8,Digital Transformation LLC
AI00254,Computer Vision Engineer,110064,USD,EX,PT,Finland,M,Singapore,100,"PyTorch, Java, Kubernetes",Bachelor,10,Finance,2024-10-10,2024-12-17,546,9.8,Smart Analytics
AI00256,Principal Data Scientist,80307,EUR,MI,FL,France,L,Norway,50,"Spark, Java, GCP",Master,4,Retail,2024-08-28,2024-10-11,2097,7.4,Advanced Robotics
AI00257,AI Product Manager,107321,EUR,MI,PT,Germany,L,Ireland,0,"SQL, Python, GCP",Master,3,Technology,2025-03-04,2025-04-14,1012,7.6,Autonomous Tech
AI00258,Head of AI,59373,USD,EN,CT,Austria,L,Austria,0,"Python, GCP, Mathematics, Scala, Deep Learning",PhD,0,Gaming,2024-07-17,2024-08-28,1833,5.3,DataVision Ltd
AI00259,Machine Learning Researcher,65191,EUR,EN,PT,France,S,France,0,"GCP, Python, Azure, Scala",Master,0,Education,2024-01-20,2024-02-21,1652,6.5,Predictive Systems
AI00262,Principal Data Scientist,69807,USD,EN,FT,United States,L,United States,0,"Data Visualization, Scala, Python, SQL, Linux",Bachelor,0,Transportation,2024-12-14,2024-12-31,1431,8.4,Smart Analytics
AI00263,AI Software Engineer,67824,GBP,EN,FT,United Kingdom,L,Switzerland,0,"Java, AWS, GCP, Spark",Bachelor,0,Gaming,2024-05-06,2024-06-21,1121,9.7,Quantum Computing Inc
AI00265,Data Analyst,122796,USD,SE,PT,India,L,India,100,"Scala, AWS, Spark, Deep Learning",PhD,9,Healthcare,2024-08-20,2024-09-16,1075,5.5,Digital Transformation LLC
AI00266,AI Consultant,81885,USD,MI,PT,United States,S,United States,0,"Scala, GCP, MLOps, Python, Computer Vision",PhD,3,Retail,2024-12-07,2025-02-05,1057,9,Cloud AI Solutions
AI00267,Data Analyst,118505,GBP,SE,CT,United Kingdom,M,United Kingdom,50,"Scala, Mathematics, MLOps, Python",Bachelor,5,Government,2025-03-15,2025-04-17,677,8.6,Predictive Systems
AI00268,Robotics Engineer,133565,USD,SE,PT,United States,S,South Korea,100,"R, Git, Statistics, Spark, Python",Master,5,Media,2024-12-21,2025-02-26,768,8,Cognitive Computing
AI00269,Data Analyst,60019,GBP,EN,CT,United Kingdom,S,United Kingdom,100,"Java, Kubernetes, Tableau",PhD,1,Government,2024-03-11,2024-03-31,618,5.2,Cognitive Computing
AI00270,ML Ops Engineer,76875,USD,EN,PT,United States,M,Switzerland,0,"Docker, Hadoop, PyTorch, Python, Java",Bachelor,0,Transportation,2024-04-15,2024-06-17,1637,8.3,Algorithmic Solutions
AI00271,Deep Learning Engineer,64400,USD,EN,CT,Australia,L,Australia,0,"AWS, R, Python",Bachelor,1,Transportation,2024-10-20,2024-12-19,1385,8.7,AI Innovations
AI00272,Autonomous Systems Engineer,68857,USD,MI,CT,Japan,M,Japan,0,"MLOps, Data Visualization, Deep Learning, Python",Master,3,Government,2025-01-27,2025-03-23,2300,10,Quantum Computing Inc
AI00273,Computer Vision Engineer,97840,USD,SE,PT,Ireland,M,Switzerland,100,"R, Linux, AWS",Bachelor,7,Technology,2024-06-06,2024-07-21,1713,7.7,Future Systems
AI00276,Principal Data Scientist,81112,USD,SE,FL,India,S,Canada,100,"Java, Git, Data Visualization, SQL, Kubernetes",PhD,7,Consulting,2025-03-03,2025-04-29,655,7.5,Digital Transformation LLC
AI00277,Head of AI,111502,GBP,MI,FL,United Kingdom,M,United Kingdom,0,"Git, Java, MLOps",Master,4,Energy,2024-08-31,2024-10-27,1184,7.7,Predictive Systems
AI00279,Machine Learning Engineer,95128,USD,SE,FL,Austria,L,Austria,100,"Linux, Statistics, MLOps, Computer Vision, Deep Learning",Bachelor,7,Government,2024-12-15,2025-01-02,1905,9.8,Future Systems
AI00280,Machine Learning Engineer,136733,GBP,SE,FL,United Kingdom,S,United Kingdom,0,"Tableau, GCP, SQL, MLOps",PhD,8,Gaming,2025-03-21,2025-05-18,1291,8.8,Smart Analytics
AI00281,ML Ops Engineer,69822,USD,MI,FL,China,S,United Kingdom,50,"GCP, R, Python, Kubernetes",Bachelor,3,Finance,2024-06-26,2024-08-04,1558,8.9,Quantum Computing Inc
AI00282,Machine Learning Researcher,88380,USD,EN,PT,Switzerland,L,Switzerland,50,"Azure, Python, Data Visualization",Bachelor,0,Automotive,2025-04-18,2025-05-08,1196,5.3,Neural Networks Co
AI00284,Deep Learning Engineer,56268,USD,MI,FT,Austria,S,Austria,50,"Java, Hadoop, Deep Learning, TensorFlow",Bachelor,4,Automotive,2025-03-08,2025-04-03,1777,6.8,TechCorp Inc
AI00285,Data Engineer,142301,EUR,EX,PT,France,M,France,50,"Deep Learning, Statistics, Docker",Master,12,Telecommunications,2024-03-14,2024-05-18,972,9.9,Future Systems
AI00289,Data Engineer,167401,USD,EX,FT,Ireland,M,Canada,50,"Tableau, AWS, NLP, Scala",Bachelor,14,Manufacturing,2024-12-25,2025-02-01,1124,8.5,AI Innovations
AI00290,Computer Vision Engineer,85328,EUR,EN,CT,Germany,L,Denmark,0,"Git, SQL, Spark, MLOps",Bachelor,0,Consulting,2024-10-25,2024-11-28,1225,6,Smart Analytics
AI00293,Autonomous Systems Engineer,50749,USD,EN,FL,Canada,S,Canada,50,"SQL, MLOps, Data Visualization, Scala, Git",Master,0,Government,2024-04-28,2024-06-03,2177,7.1,Predictive Systems
AI00295,Data Analyst,47958,USD,EN,PT,Finland,L,Finland,50,"Mathematics, Scala, MLOps, SQL",Bachelor,0,Gaming,2025-02-03,2025-03-26,1951,6.4,Advanced Robotics
AI00296,Data Scientist,52877,USD,EN,FL,Israel,L,Israel,50,"R, SQL, Scala",PhD,1,Retail,2024-08-22,2024-09-11,2471,5.3,Future Systems
AI00298,AI Specialist,66150,USD,SE,FT,Ireland,S,Ireland,100,"Computer Vision, SQL, Java, GCP",Master,5,Finance,2025-03-03,2025-04-30,819,6.4,TechCorp Inc
AI00300,Deep Learning Engineer,62936,USD,MI,PT,China,M,Canada,100,"AWS, SQL, Azure",Bachelor,3,Technology,2024-10-09,2024-11-23,1626,9.3,AI Innovations
AI00301,Machine Learning Engineer,159003,USD,EX,FT,Japan,S,Japan,50,"Mathematics, R, MLOps",PhD,11,Real Estate,2024-02-05,2024-03-31,1743,7.7,Predictive Systems
AI00303,Data Engineer,50471,USD,EN,FT,China,S,China,100,"Kubernetes, Scala, Data Visualization",Bachelor,1,Energy,2025-01-19,2025-02-26,2465,9.1,DataVision Ltd
AI00304,AI Software Engineer,104460,USD,MI,FL,Sweden,M,Netherlands,0,"Deep Learning, Kubernetes, SQL",Bachelor,3,Transportation,2025-03-30,2025-05-03,1126,6.6,Predictive Systems
AI00305,Research Scientist,63711,USD,EN,PT,Australia,M,India,0,"Kubernetes, Scala, PyTorch, AWS, Docker",Master,0,Healthcare,2024-08-11,2024-09-21,540,7.5,Future Systems
AI00306,Data Analyst,64384,USD,EN,PT,Australia,L,Finland,0,"Python, Kubernetes, Scala, Linux",PhD,0,Consulting,2024-02-23,2024-03-31,887,6.3,Smart Analytics
AI00307,AI Architect,223296,USD,SE,FL,Denmark,L,Australia,0,"Git, Python, Scala, AWS",Master,5,Healthcare,2025-04-30,2025-05-26,2342,9.2,Neural Networks Co
AI00308,Autonomous Systems Engineer,73372,USD,SE,PT,Finland,M,Finland,50,"Hadoop, GCP, MLOps, Statistics",PhD,9,Real Estate,2024-02-22,2024-04-20,2398,8.1,Advanced Robotics
AI00310,AI Product Manager,80483,USD,MI,PT,Finland,L,Finland,50,"Git, Python, TensorFlow, SQL",Bachelor,2,Government,2025-03-02,2025-03-25,2022,8.8,Algorithmic Solutions
AI00311,Machine Learning Researcher,71730,USD,MI,FT,China,L,Germany,100,"Linux, GCP, Statistics, NLP, Azure",PhD,2,Technology,2024-04-27,2024-05-28,1083,9.5,DeepTech Ventures
AI00313,Robotics Engineer,114225,USD,SE,PT,Finland,L,Finland,50,"Linux, SQL, PyTorch, NLP, Git",Master,9,Consulting,2024-06-06,2024-06-23,729,8.4,Cloud AI Solutions
AI00315,Head of AI,60957,USD,MI,CT,Ireland,L,Ireland,100,"Python, Spark, TensorFlow",PhD,4,Real Estate,2024-03-24,2024-05-21,798,7.8,Future Systems
AI00316,Autonomous Systems Engineer,90148,USD,MI,FL,Canada,M,Canada,50,"Java, MLOps, TensorFlow",PhD,4,Real Estate,2025-04-11,2025-06-07,2220,9,Smart Analytics
AI00317,Data Analyst,105723,USD,SE,CT,Sweden,M,India,50,"NLP, SQL, Python",Bachelor,5,Education,2024-12-09,2025-01-02,744,6.7,TechCorp Inc
AI00319,AI Consultant,45129,USD,EN,CT,China,M,China,50,"Kubernetes, Mathematics, Git, PyTorch",Master,1,Technology,2025-02-18,2025-03-26,550,9.5,Cloud AI Solutions
AI00320,Data Engineer,68001,EUR,MI,FT,France,M,France,100,"Python, TensorFlow, Tableau, Linux, Java",Master,2,Technology,2024-02-24,2024-04-22,1983,6.2,Neural Networks Co
AI00321,Robotics Engineer,51736,USD,EN,FT,Japan,M,India,50,"Spark, Data Visualization, SQL, TensorFlow, GCP",Master,0,Government,2024-03-09,2024-05-02,566,7.3,TechCorp Inc
AI00323,Data Engineer,55619,EUR,EN,CT,France,S,France,100,"Linux, R, Scala",PhD,1,Gaming,2024-01-22,2024-02-05,716,9.9,Cognitive Computing
AI00325,Robotics Engineer,61808,USD,EN,CT,Sweden,L,Sweden,0,"SQL, PyTorch, Azure",Master,0,Healthcare,2024-03-26,2024-05-19,786,5.4,TechCorp Inc
AI00326,AI Consultant,78751,USD,MI,CT,Singapore,M,Netherlands,100,"PyTorch, SQL, Java, Git",Master,3,Gaming,2025-04-07,2025-05-20,893,7.7,TechCorp Inc
AI00329,Machine Learning Engineer,79556,USD,SE,CT,India,M,India,100,"Scala, Linux, Python",Master,7,Consulting,2024-12-29,2025-02-19,1131,8.7,DataVision Ltd
AI00330,NLP Engineer,70609,USD,EN,CT,Canada,M,Denmark,100,"Data Visualization, PyTorch, SQL, Computer Vision, GCP",Bachelor,1,Healthcare,2025-03-06,2025-04-11,1118,8.7,Digital Transformation LLC
AI00331,Principal Data Scientist,100354,GBP,MI,PT,United Kingdom,S,Switzerland,100,"Deep Learning, SQL, Data Visualization, NLP, Tableau",Master,2,Government,2024-04-15,2024-05-22,2134,9,Autonomous Tech
AI00332,NLP Engineer,62606,USD,MI,CT,Canada,S,Canada,100,"Kubernetes, Java, Computer Vision",Master,3,Technology,2024-08-24,2024-09-27,832,9.6,AI Innovations
AI00333,NLP Engineer,44279,USD,EN,CT,Israel,S,Austria,0,"Tableau, Linux, Java, Kubernetes, Computer Vision",PhD,1,Technology,2024-05-02,2024-07-13,539,5,Algorithmic Solutions
AI00334,Research Scientist,36995,USD,EN,FL,Finland,S,Finland,0,"Statistics, Git, Data Visualization",Bachelor,0,Technology,2025-02-26,2025-04-21,1309,8.6,Future Systems
AI00336,Data Scientist,88722,USD,MI,PT,Sweden,S,Sweden,100,"R, Kubernetes, TensorFlow, Data Visualization",PhD,3,Government,2024-11-19,2025-01-17,2330,8.2,Digital Transformation LLC
AI00337,Data Scientist,145098,EUR,SE,PT,Netherlands,L,Netherlands,100,"TensorFlow, AWS, Git, Azure",Master,8,Gaming,2024-08-24,2024-10-11,1349,6,Predictive Systems
AI00338,AI Consultant,83381,USD,MI,PT,Singapore,S,Switzerland,0,"Mathematics, Git, Linux",Master,3,Energy,2024-10-19,2024-11-29,2296,5.2,Advanced Robotics
AI00339,Autonomous Systems Engineer,46591,USD,EN,FT,Japan,M,Japan,100,"Python, Data Visualization, Azure",Master,1,Real Estate,2024-08-19,2024-10-15,690,6.4,Digital Transformation LLC
AI00340,Data Scientist,99604,USD,EX,PT,Japan,S,Japan,50,"PyTorch, Mathematics, Linux",Master,11,Education,2024-01-04,2024-02-24,849,5,Smart Analytics
AI00342,Machine Learning Researcher,58899,USD,EN,FL,Singapore,S,Canada,50,"Kubernetes, AWS, NLP, Git",Master,1,Consulting,2025-01-18,2025-03-11,1802,8.3,Cognitive Computing
AI00343,Research Scientist,109939,USD,MI,FL,Denmark,M,Denmark,100,"SQL, Tableau, PyTorch, NLP, GCP",PhD,4,Transportation,2024-07-31,2024-09-26,2145,9.4,DataVision Ltd
AI00344,NLP Engineer,32587,USD,EN,FL,Israel,S,United Kingdom,100,"Scala, Docker, Data Visualization",Bachelor,0,Real Estate,2025-04-06,2025-05-06,1031,8.4,Cognitive Computing
AI00346,AI Specialist,153376,USD,EX,FL,Finland,S,Finland,0,"Tableau, Azure, AWS, Data Visualization",Master,12,Education,2024-08-12,2024-10-07,1254,8,Neural Networks Co
AI00347,Autonomous Systems Engineer,92574,USD,EN,PT,Switzerland,M,Switzerland,50,"SQL, Mathematics, Linux, Scala, Hadoop",PhD,1,Education,2024-10-06,2024-11-26,1951,5.2,Digital Transformation LLC
AI00349,Data Scientist,84172,EUR,EN,FT,Germany,L,Israel,0,"Docker, Git, Data Visualization",Bachelor,1,Manufacturing,2024-08-13,2024-10-22,2213,6.3,Cognitive Computing
AI00350,AI Consultant,66601,USD,SE,CT,Japan,S,Japan,100,"GCP, Linux, R, Scala",Master,5,Technology,2024-06-23,2024-08-12,809,8.5,Cloud AI Solutions
AI00351,Data Scientist,99818,USD,SE,PT,South Korea,L,South Korea,100,"AWS, Spark, Mathematics",Master,6,Telecommunications,2024-07-03,2024-08-17,1210,9.7,Machine Intelligence Group
AI00352,Deep Learning Engineer,96240,USD,SE,CT,China,L,Japan,100,"GCP, Java, PyTorch, Mathematics, Computer Vision",Bachelor,8,Technology,2025-03-21,2025-05-10,1105,5.2,Cognitive Computing
AI00353,AI Software Engineer,72389,EUR,MI,FT,Germany,M,Germany,100,"Deep Learning, Computer Vision, Tableau, PyTorch",Bachelor,2,Gaming,2024-05-06,2024-05-29,2438,6.7,Neural Networks Co
AI00355,NLP Engineer,56276,USD,MI,FL,Austria,M,China,0,"Python, TensorFlow, Linux",PhD,3,Telecommunications,2024-10-20,2024-12-15,2408,9.1,Machine Intelligence Group
AI00356,AI Architect,93369,USD,EX,CT,Ireland,S,Ireland,0,"Azure, NLP, Scala",Bachelor,13,Manufacturing,2024-06-22,2024-08-15,658,8.8,Digital Transformation LLC
AI00357,Data Analyst,115634,USD,SE,FL,South Korea,L,India,50,"Linux, Hadoop, Spark, Azure",Master,9,Retail,2025-01-12,2025-02-17,639,8.7,Digital Transformation LLC
AI00358,Machine Learning Engineer,215782,USD,EX,FL,Switzerland,M,Switzerland,50,"Tableau, SQL, Linux",PhD,13,Gaming,2024-06-22,2024-08-18,1841,7.8,DataVision Ltd
AI00359,AI Specialist,110858,USD,MI,FL,Denmark,L,Denmark,50,"Git, Hadoop, PyTorch, Java",Master,4,Energy,2024-01-08,2024-01-31,1052,5.3,DataVision Ltd
AI00360,Autonomous Systems Engineer,77926,USD,EN,PT,Australia,M,Sweden,0,"Kubernetes, Data Visualization, Computer Vision, SQL",PhD,1,Transportation,2024-07-28,2024-08-12,1269,7,Digital Transformation LLC
AI00361,AI Product Manager,115976,USD,EX,CT,Austria,S,Austria,100,"Statistics, GCP, SQL",Master,12,Energy,2024-01-15,2024-02-23,1437,8.8,DeepTech Ventures
AI00362,Principal Data Scientist,71134,EUR,EN,CT,France,L,France,50,"TensorFlow, Data Visualization, Kubernetes, Linux",Master,1,Manufacturing,2025-01-10,2025-02-11,1395,9.2,AI Innovations
AI00363,Computer Vision Engineer,63231,EUR,EN,PT,Germany,L,Germany,50,"Statistics, Spark, Data Visualization, Git",Bachelor,1,Real Estate,2024-12-12,2025-02-21,1631,6.8,Smart Analytics
AI00364,AI Consultant,96419,USD,MI,CT,Norway,S,United States,0,"Docker, Scala, AWS",PhD,3,Manufacturing,2025-01-12,2025-02-09,1515,6.5,TechCorp Inc
AI00366,AI Specialist,213785,USD,EX,FT,Canada,M,Canada,100,"SQL, Git, Java, Docker",Master,13,Energy,2024-01-29,2024-03-13,1813,9.5,Autonomous Tech
AI00367,AI Software Engineer,59378,USD,EN,PT,Austria,L,Japan,100,"Linux, Scala, PyTorch, Hadoop",PhD,0,Real Estate,2024-06-02,2024-08-14,749,5.7,Digital Transformation LLC
AI00369,Machine Learning Researcher,77579,USD,EN,FL,Norway,L,Norway,50,"MLOps, Kubernetes, Python, Computer Vision",PhD,0,Retail,2025-04-01,2025-04-28,1103,8.9,TechCorp Inc
AI00371,Machine Learning Engineer,53318,USD,MI,FT,Israel,S,Canada,0,"TensorFlow, Python, GCP, Java",Bachelor,3,Healthcare,2024-07-06,2024-08-28,2199,6.6,Cloud AI Solutions
AI00376,AI Architect,90174,USD,EN,FL,Denmark,S,Denmark,50,"PyTorch, Mathematics, Tableau",Bachelor,1,Technology,2025-01-06,2025-01-30,662,8.2,Machine Intelligence Group
AI00378,Robotics Engineer,66990,USD,MI,FL,Israel,S,Israel,0,"SQL, Scala, AWS, Java, Python",PhD,3,Education,2024-05-16,2024-06-06,1431,8.3,Future Systems
AI00379,Machine Learning Engineer,122069,EUR,SE,CT,France,S,China,100,"SQL, Linux, Docker",PhD,6,Consulting,2024-04-04,2024-05-09,1600,7,Quantum Computing Inc
AI00380,Computer Vision Engineer,56318,EUR,EN,FL,Netherlands,M,United Kingdom,0,"Statistics, Hadoop, Spark, GCP",Bachelor,1,Gaming,2024-11-26,2025-02-03,1619,6.2,DeepTech Ventures
AI00381,AI Product Manager,45830,EUR,EN,FT,France,S,France,50,"Python, Statistics, Computer Vision, Azure",Bachelor,1,Real Estate,2024-12-26,2025-02-17,2472,6.2,Autonomous Tech
AI00382,NLP Engineer,70207,USD,EN,PT,Singapore,S,Singapore,50,"Computer Vision, Spark, SQL, Scala",PhD,1,Healthcare,2024-08-21,2024-10-10,1142,8.8,Algorithmic Solutions
AI00384,AI Product Manager,57591,USD,EN,CT,Singapore,M,Singapore,0,"PyTorch, SQL, TensorFlow, Kubernetes, Git",PhD,1,Gaming,2024-05-17,2024-07-02,1937,6.4,DataVision Ltd
AI00385,ML Ops Engineer,45158,USD,EN,CT,Israel,M,Israel,100,"AWS, Hadoop, Tableau, Java, Mathematics",PhD,1,Education,2024-01-13,2024-01-28,1988,9.2,Predictive Systems
AI00386,Head of AI,132585,USD,EX,FT,Finland,S,Finland,100,"R, Java, Spark",Master,12,Government,2025-03-07,2025-04-01,576,5.5,Cognitive Computing
AI00387,ML Ops Engineer,99055,EUR,MI,PT,Germany,M,Germany,0,"Scala, PyTorch, GCP, Linux, Mathematics",PhD,2,Finance,2024-08-12,2024-10-01,1031,5.8,Smart Analytics
AI00388,Head of AI,212847,USD,SE,FT,Switzerland,M,Switzerland,0,"Scala, Linux, Statistics, Git",Bachelor,9,Real Estate,2024-05-20,2024-06-26,1146,7.3,Algorithmic Solutions
AI00391,AI Consultant,122593,USD,SE,FL,South Korea,L,South Korea,100,"TensorFlow, NLP, Java, Deep Learning, Scala",Master,7,Telecommunications,2024-05-21,2024-07-19,832,6.4,Algorithmic Solutions
AI00392,AI Product Manager,107056,USD,MI,CT,Norway,M,Norway,50,"Data Visualization, Scala, Statistics",PhD,4,Finance,2024-06-14,2024-07-09,1715,9.9,TechCorp Inc
AI00393,Research Scientist,53318,USD,EN,PT,Japan,M,Japan,50,"Hadoop, GCP, Data Visualization",PhD,0,Consulting,2024-01-21,2024-02-22,2277,7.5,Autonomous Tech
AI00394,Data Scientist,90704,USD,EN,PT,Denmark,L,Denmark,50,"Data Visualization, Computer Vision, Tableau, GCP, Java",Bachelor,1,Healthcare,2024-05-15,2024-07-17,907,9.5,TechCorp Inc
AI00395,Principal Data Scientist,125671,USD,SE,PT,Norway,S,Norway,0,"Git, Spark, MLOps, NLP, Python",PhD,7,Healthcare,2024-03-30,2024-05-17,2126,6.2,Advanced Robotics
